2.84	0.0085392
2.85	0.0085435
2.86	0.0085497
2.87	0.0085506
2.88	0.008554
2.89	0.0085611
2.9	0.0085607
2.91	0.0085649
2.92	0.0085688
2.93	0.0085707
2.94	0.0085726
2.95	0.0085754
2.96	0.0085788
2.97	0.0085826
2.98	0.0085878
2.99	0.0085893
3.0	0.0085917
