1.5	2.4925e-06
1.504	2.609e-06
1.508	2.733e-06
1.512	2.8635e-06
1.516	2.9975e-06
1.52	3.1425e-06
1.524	3.2914e-06
1.528	3.45e-06
1.532	3.6129e-06
1.536	3.785e-06
1.54	3.967e-06
1.544	4.1556e-06
1.548	4.3544e-06
1.552	4.5595e-06
1.556	4.78e-06
1.56	5.007e-06
1.564	5.248e-06
1.568	5.496e-06
1.572	5.7623e-06
1.576	6.0345e-06
1.58	6.3239e-06
1.584	6.6254e-06
1.588	6.9395e-06
1.592	7.2669e-06
1.596	7.6119e-06
1.6	7.9735e-06
1.604	8.3544e-06
1.608	8.7484e-06
1.612	9.1619e-06
1.616	9.5959e-06
1.62	1.005e-05
1.624	1.051e-05
1.628	1.1015e-05
1.632	1.153e-05
1.636	1.2075e-05
1.64	1.2645e-05
1.644	1.3235e-05
1.648	1.385e-05
1.652	1.45e-05
1.656	1.518e-05
1.66	1.589e-05
1.664	1.663e-05
1.668	1.7415e-05
1.672	1.823e-05
1.676	1.908e-05
1.68	1.996e-05
1.684	2.0895e-05
1.688	2.1869e-05
1.692	2.289e-05
1.696	2.3955e-05
1.7	2.5069e-05
1.704	2.6225e-05
1.708	2.744e-05
1.712	2.87e-05
1.716	3.0025e-05
1.72	3.141e-05
1.724	3.2859e-05
1.728	3.4345e-05
1.732	3.593e-05
1.736	3.7564e-05
1.74	3.9289e-05
1.744	4.1079e-05
1.748	4.2954e-05
1.752	4.4895e-05
1.756	4.6944e-05
1.76	4.9079e-05
1.764	5.1299e-05
1.768	5.3594e-05
1.772	5.6015e-05
1.776	5.8515e-05
1.78	6.1143e-05
1.784	6.3877e-05
1.788	6.675e-05
1.792	6.9689e-05
1.796	7.28e-05
1.8	7.6048e-05
1.804	7.9446e-05
1.808	8.2925e-05
1.812	8.6553e-05
1.816	9.0334e-05
1.82	9.4328e-05
1.824	9.8403e-05
1.828	0.00010276
1.832	0.0001071
1.836	0.00011175
1.84	0.0001166
1.844	0.0001216
1.848	0.00012685
1.852	0.00013235
1.856	0.00013805
1.86	0.0001439
1.864	0.00015005
1.868	0.00015645
1.872	0.0001631
1.876	0.00016995
1.88	0.00017715
1.884	0.00018455
1.888	0.00019225
1.892	0.00020025
1.896	0.0002085
1.9	0.00021715
1.904	0.0002261
1.908	0.0002354
1.912	0.00024505
1.916	0.00025511
