1	-5.055e-08
1.01	3.2611e-08
1.02	3.238e-08
1.03	-4.8545e-08
1.04	3.965e-08
1.05	2.616e-08
1.06	-4.474e-08
1.07	5.6325e-08
1.08	2.461e-08
1.09	-4.1089e-08
1.1	6.5011e-08
1.11	2.6085e-08
1.12	-3.344e-08
1.13	7.352e-08
1.14	2.276e-08
1.15	-2.0515e-08
1.16	8.5336e-08
1.17	2.7385e-08
1.18	3.5e-10
1.19	1.0066e-07
1.2	2.052e-08
1.21	3.6591e-08
1.22	1.1925e-07
1.23	2.19e-08
1.24	1.014e-07
1.25	1.339e-07
1.26	5.2048e-08
1.27	1.7459e-07
1.28	8.3848e-08
1.29	2.0899e-07
1.3	1.535e-07
1.31	1.6165e-07
1.32	2.787e-07
1.33	2.2935e-07
1.34	2.5485e-07
1.35	3.8014e-07
1.36	3.4305e-07
1.37	3.8734e-07
1.38	5.2529e-07
1.39	5.0315e-07
1.4	5.7463e-07
1.41	7.3472e-07
1.42	7.3897e-07
1.43	8.4549e-07
1.44	1.0392e-06
1.45	1.158e-06
1.46	1.2305e-06
1.47	1.3805e-06
1.48	1.656e-06
1.49	1.7855e-06
1.5	2.0129e-06
1.51	2.3695e-06
1.52	2.5855e-06
1.53	2.9225e-06
1.54	3.3944e-06
1.55	3.7415e-06
1.56	4.228e-06
1.57	4.8634e-06
1.58	5.3954e-06
1.59	6.089e-06
1.6	6.9549e-06
1.61	7.7519e-06
1.62	8.7414e-06
1.63	9.9251e-06
1.64	1.098e-05
1.65	1.239e-05
1.66	1.4045e-05
1.67	1.5745e-05
1.68	1.7735e-05
1.69	2.003e-05
1.7	2.2424e-05
1.71	2.5215e-05
1.72	2.841e-05
1.73	3.1829e-05
1.74	3.5774e-05
1.75	4.022e-05
1.76	4.497e-05
1.77	5.036e-05
1.78	5.6544e-05
1.79	6.311e-05
1.8	7.0538e-05
1.81	7.8983e-05
1.82	8.8174e-05
1.83	9.837e-05
1.84	0.00010915
1.85	0.0001216
1.86	0.00013545
1.87	0.00015085
1.88	0.00016775
1.89	0.0001863
1.9	0.00020695
1.91	0.0002295
1.92	0.00025415
1.93	0.00028156
1.94	0.00031166
1.95	0.00034405
1.96	0.00037995
1.97	0.00041865
1.98	0.000461
1.99	0.00050759
2.0	0.00055766
2.01	0.00061196
2.02	0.00067142
2.03	0.00073516
2.04	0.00080416
2.05	0.00087956
2.06	0.00096005
2.07	0.0010461
2.08	0.0011345
2.09	0.0012355
2.1	0.001344
2.11	0.0014595
2.12	0.001583
2.13	0.001714
2.14	0.001857
2.15	0.0020065
2.16	0.002167
2.17	0.002337
2.18	0.0025185
2.19	0.0027115
2.2	0.0029175
2.21	0.003134
2.22	0.0033635
2.23	0.0036061
2.24	0.00386
2.25	0.0041289
2.26	0.0044136
2.27	0.0047111
2.28	0.0050266
2.29	0.0053546
2.3	0.0057011
2.31	0.0060651
2.32	0.0064449
2.33	0.0068421
2.34	0.0072586
2.35	0.0076926
2.36	0.0081477
2.37	0.0086222
2.38	0.00911
2.39	0.0096254
2.4	0.010161
2.41	0.010705
2.42	0.01128
2.43	0.011885
2.44	0.012505
2.45	0.013155
2.46	0.01382
2.47	0.014515
2.48	0.01523
2.49	0.015975
2.5	0.01674
2.51	0.01753
2.52	0.018345
2.53	0.01918
2.54	0.02005
2.55	0.020946
2.56	0.021871
2.57	0.022825
2.58	0.0238
2.59	0.024805
2.6	0.02583
2.61	0.026885
2.62	0.02797
2.63	0.029085
2.64	0.030231
2.65	0.031416
2.66	0.032616
2.67	0.03384
2.68	0.035095
2.69	0.036375
2.7	0.037691
2.71	0.03903
2.72	0.040405
2.73	0.0418
2.74	0.04323
2.75	0.044695
2.76	0.046181
2.77	0.047695
2.78	0.04925
2.79	0.050825
2.8	0.052425
2.81	0.05407
2.82	0.055735
2.83	0.057421
2.84	0.059166
2.85	0.060925
2.86	0.062714
2.87	0.064522
2.88	0.06636
2.89	0.06823
2.9	0.070129
2.91	0.072052
2.92	0.074017
2.93	0.075981
2.94	0.077972
2.95	0.07999
2.96	0.082035
2.97	0.08411
2.98	0.086205
2.99	0.088345
3.0	0.090534
3.01	0.092724
3.02	0.094944
3.03	0.097191
3.04	0.099445
3.05	0.10002
3.06	0.10001
3.07	0.10001
3.08	0.10001
3.09	0.10001
3.1	0.10001
3.11	0.10001
3.12	0.10001
3.13	0.10001
3.14	0.10001
3.15	0.10001
3.16	0.10001
3.17	0.10001
3.18	0.10001
3.19	0.10001
3.2	0.10001
